t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid
3728,2021,-470,3439,-357,-356,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3730,1995,-486,3426,-349,-357,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3732,2018,-479,3401,-341,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3734,2003,-492,3407,-344,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3736,1995,-498,3407,-342,-363,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3738,2002,-492,3457,-344,-361,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3740,1992,-462,3425,-352,-364,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3742,1993,-491,3430,-345,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3744,1973,-462,3457,-342,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3746,1979,-490,3408,-349,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3748,2016,-483,3459,-341,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3750,2025,-493,3431,-348,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3752,2035,-488,3458,-344,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3754,2027,-467,3422,-354,-359,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3756,1978,-462,3423,-345,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3758,2024,-466,3413,-355,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3760,2038,-478,3428,-358,-364,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3762,1972,-494,3400,-353,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3764,2034,-488,3456,-343,-366,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3766,2030,-474,3410,-348,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3768,1981,-494,3455,-346,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3770,2035,-498,3438,-355,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3772,2030,-485,3435,-358,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3774,1976,-479,3439,-355,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3776,2034,-469,3434,-351,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3778,2008,-473,3420,-348,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3780,1995,-478,3433,-359,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3782,1966,-463,3429,-343,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3784,2011,-495,3412,-355,-360,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3786,2038,-468,3422,-360,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3788,1987,-467,3432,-353,-361,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3790,2000,-484,3446,-341,-365,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3792,2033,-487,3450,-342,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3794,2012,-472,3432,-351,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3796,1997,-488,3453,-345,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3798,2004,-483,3415,-359,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3800,2035,-474,3402,-359,-358,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3802,2015,-487,3452,-348,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3804,1975,-469,3446,-350,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3806,2023,-491,3415,-360,-362,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3808,2034,-492,3418,-341,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3810,1977,-470,3444,-347,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3812,1980,-499,3428,-349,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3814,2012,-491,3415,-348,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3816,1969,-481,3447,-358,-370,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3818,2033,-461,3444,-342,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3820,1981,-480,3451,-360,-361,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3822,1970,-461,3425,-357,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3824,1961,-484,3428,-347,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3826,1996,-492,3451,-344,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3828,1970,-475,3442,-342,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3830,1999,-500,3422,-346,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3832,1992,-485,3422,-342,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3834,1978,-484,3434,-354,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3836,1963,-472,3421,-351,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3838,1967,-476,3404,-358,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3840,2011,-481,3443,-355,-356,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3842,2033,-499,3410,-348,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3844,2027,-486,3405,-341,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3846,1999,-496,3419,-345,-364,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3848,2033,-461,3418,-358,-360,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3850,2015,-465,3406,-346,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3852,1975,-482,3440,-341,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3854,2017,-496,3451,-348,-357,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3856,1989,-470,3456,-357,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3858,2033,-483,3454,-350,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3860,1986,-473,3405,-359,-369,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3862,2002,-495,3425,-341,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3864,2038,-474,3434,-350,-369,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3866,2002,-478,3404,-351,-369,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3868,2025,-486,3459,-343,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3870,2029,-470,3449,-347,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3872,1961,-481,3403,-341,-360,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3874,1981,-477,3456,-354,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3876,1979,-481,3427,-342,-361,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3878,1995,-486,3401,-358,-360,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3880,1978,-482,3406,-356,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3882,2004,-472,3419,-351,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3884,2022,-480,3428,-352,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3886,2015,-468,3451,-349,-358,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3888,1986,-486,3423,-352,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3890,2005,-476,3435,-350,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3892,2007,-474,3428,-358,-364,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3894,2027,-478,3458,-353,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3896,1987,-485,3442,-352,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3898,1967,-490,3456,-347,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3900,1982,-499,3448,-350,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3902,2031,-461,3430,-346,-367,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3904,2017,-490,3450,-351,-356,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3906,1986,-495,3419,-350,-365,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3908,2024,-467,3413,-343,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3910,1985,-471,3431,-352,-363,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3912,2030,-465,3447,-353,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3914,1985,-500,3422,-357,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3916,2036,-489,3415,-341,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3918,2013,-481,3456,-347,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3920,2010,-495,3442,-342,-356,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3922,1981,-471,3436,-348,-368,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3924,2034,-499,3454,-347,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3926,2029,-461,3421,-351,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3928,2026,-471,3400,-348,-364,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3930,1975,-484,3423,-349,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3932,2033,-496,3436,-341,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3934,1977,-499,3416,-351,-361,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3936,1967,-485,3436,-344,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3938,2029,-492,3420,-346,-364,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3940,2020,-493,3416,-351,-360,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3942,2019,-479,3413,-358,-362,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3944,2002,-490,3445,-343,-360,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3946,2021,-495,3401,-345,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3948,1965,-483,3417,-343,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3950,1985,-470,3438,-344,-364,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3952,1976,-473,3459,-352,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3954,1960,-497,3420,-341,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3956,1965,-492,3435,-348,-359,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3958,1978,-500,3400,-343,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3960,2000,-490,3459,-347,-356,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3962,1983,-488,3445,-342,-356,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3964,2003,-486,3446,-352,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3966,2002,-490,3403,-350,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3968,1984,-479,3453,-345,-360,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3970,2006,-468,3437,-351,-361,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3972,1967,-478,3435,-346,-366,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3974,1960,-464,3458,-347,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3976,2005,-465,3420,-345,-370,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3978,2003,-467,3406,-351,-369,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3980,1998,-499,3408,-359,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3982,1982,-462,3446,-352,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3984,1974,-471,3415,-355,-358,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3986,1996,-478,3401,-359,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3988,2002,-466,3401,-357,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3990,1974,-468,3408,-351,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3992,1966,-482,3436,-346,-368,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3994,1969,-497,3426,-347,-370,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3996,2039,-484,3434,-353,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3998,1997,-500,3409,-347,-361,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4000,1992,-467,3443,-345,-367,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4002,2006,-465,3426,-346,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4004,1990,-481,3428,-352,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4006,2003,-485,3433,-354,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4008,2035,-462,3458,-358,-367,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4010,2013,-483,3415,-347,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4012,1964,-483,3459,-346,-361,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4014,1970,-481,3438,-355,-360,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4016,1972,-475,3429,-355,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4018,1960,-491,3422,-355,-361,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4020,2023,-480,3452,-359,-362,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4022,1967,-496,3436,-343,-360,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4024,2017,-469,3435,-352,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4026,2034,-469,3411,-349,-365,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4028,2030,-490,3438,-359,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4030,2016,-474,3454,-344,-367,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4032,1997,-485,3459,-355,-361,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4034,2005,-476,3406,-359,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4036,1974,-490,3438,-343,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4038,1997,-463,3420,-350,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4040,2000,-472,3444,-360,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4042,1997,-469,3456,-357,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4044,1993,-486,3421,-356,-369,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4046,2022,-479,3442,-344,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4048,2032,-471,3409,-357,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4050,1985,-475,3410,-342,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4052,2023,-480,3412,-346,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4054,1990,-485,3413,-342,-367,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4056,2008,-484,3451,-357,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4058,2023,-468,3437,-343,-364,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4060,1990,-483,3422,-350,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4062,1964,-485,3418,-352,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4064,2007,-475,3410,-356,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4066,2005,-464,3403,-345,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4068,1962,-494,3414,-359,-356,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4070,1973,-468,3433,-360,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4072,1981,-485,3458,-341,-368,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4074,1995,-496,3445,-357,-368,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4076,2008,-472,3420,-357,-364,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4078,2013,-467,3427,-343,-366,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4080,1997,-472,3407,-342,-358,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4082,2007,-498,3409,-354,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4084,2003,-491,3428,-351,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4086,2039,-487,3410,-343,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4088,2028,-474,3406,-346,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4090,1996,-464,3432,-354,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4092,2012,-489,3453,-344,-357,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4094,2001,-479,3454,-343,-369,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4096,2022,-494,3438,-343,-360,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4098,1971,-470,3411,-349,-361,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4100,2033,-461,3452,-352,-369,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4102,1973,-492,3421,-360,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4104,2028,-472,3416,-355,-364,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4106,2029,-474,3454,-341,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4108,1993,-475,3401,-341,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4110,2010,-498,3455,-357,-361,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4112,1973,-488,3407,-343,-365,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4114,1966,-480,3414,-347,-362,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4116,1988,-466,3452,-347,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4118,2038,-469,3400,-356,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4120,1967,-496,3430,-355,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4122,2025,-498,3449,-352,-356,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4124,2004,-484,3403,-351,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4126,2016,-500,3427,-346,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4128,2020,-469,3429,-358,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4130,2009,-477,3405,-359,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4132,2027,-461,3414,-359,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4134,2022,-491,3416,-357,-356,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4136,2021,-471,3445,-354,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4138,2011,-500,3408,-347,-365,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4140,1969,-483,3429,-345,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4142,1992,-489,3421,-344,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4144,2018,-478,3426,-347,-360,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4146,2003,-485,3459,-350,-370,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4148,1978,-490,3439,-353,-362,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4150,1985,-488,3442,-360,-357,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4152,2035,-491,3431,-351,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4154,1989,-493,3413,-345,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4156,1972,-491,3401,-348,-369,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4158,2021,-493,3409,-358,-363,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4160,1977,-493,3400,-353,-370,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4162,2026,-496,3421,-343,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4164,1960,-483,3414,-360,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4166,2033,-465,3430,-346,-361,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4168,1998,-493,3454,-355,-368,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4170,2009,-492,3457,-345,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4172,1977,-476,3447,-352,-360,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4174,2034,-495,3426,-350,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4176,2000,-473,3449,-346,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4178,2017,-463,3424,-353,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4180,1995,-484,3423,-343,-365,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4182,2010,-466,3416,-353,-361,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4184,2007,-477,3420,-355,-366,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4186,2030,-498,3439,-359,-357,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4188,1961,-463,3424,-342,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4190,2009,-476,3407,-358,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4192,2028,-478,3429,-358,-366,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4194,1974,-468,3409,-342,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4196,1993,-499,3417,-349,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4198,1990,-474,3456,-344,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4200,1981,-480,3432,-355,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4202,1983,-492,3433,-343,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4204,1995,-475,3414,-352,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4206,2017,-468,3425,-342,-360,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4208,1994,-462,3411,-349,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4210,2014,-471,3400,-348,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4212,1982,-494,3444,-344,-359,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4214,1989,-461,3400,-359,-364,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4216,1963,-467,3408,-345,-369,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4218,2032,-489,3421,-343,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4220,1991,-486,3451,-348,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4222,1985,-495,3458,-343,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4224,1999,-486,3417,-360,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4226,2031,-477,3416,-347,-357,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4228,2031,-483,3418,-343,-362,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4230,2025,-498,3458,-358,-362,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4232,2013,-479,3456,-342,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4234,1997,-473,3424,-343,-367,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4236,1967,-465,3400,-344,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4238,1987,-480,3430,-355,-360,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4240,2035,-489,3445,-356,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4242,1967,-482,3427,-352,-365,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4244,1987,-482,3407,-345,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4246,1989,-493,3457,-342,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4248,1963,-470,3431,-344,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4250,2019,-470,3428,-352,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4252,2028,-475,3447,-345,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4254,1968,-476,3419,-343,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4256,1992,-479,3418,-350,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
4258,1997,-466,3415,-346,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
